movedur,added_mass,target,effmass,effmass_mean,sum_t2
2.7,10,4,13.648,13.585,0.11926
2.7,10,5,12.112,11.938,0.28767
2.7,10,6,14.276,13.915,0.12015
2.7,10,7,11.834,11.805,0.28681
2.7,10,8,13.555,13.585,0.11926
2.8,10,1,11.807,11.937,0.25793
2.8,10,2,13.648,13.912,0.10774
2.8,10,3,11.807,11.805,0.25715
2.8,10,4,13.648,13.585,0.10694
2.8,10,5,12.112,11.938,0.25793
2.8,10,6,14.276,13.915,0.10774
2.8,10,7,11.834,11.805,0.25716
2.8,10,8,13.555,13.585,0.10694
2.9,10,1,11.807,11.937,0.23215
2.9,10,2,13.648,13.912,0.096971
2.9,10,3,11.807,11.805,0.23146
2.9,10,4,13.648,13.585,0.096251
2.9,10,5,12.112,11.938,0.23216
2.9,10,6,14.276,13.915,0.09697
2.9,10,7,11.834,11.805,0.23146
2.9,10,8,13.555,13.585,0.096252
3,10,1,11.807,11.937,0.2097
3,10,2,13.648,13.912,0.087594
3,10,3,11.807,11.805,0.20907
3,10,4,13.648,13.585,0.086943
3,10,5,12.112,11.938,0.20971
3,10,6,14.276,13.915,0.087593
3,10,7,11.834,11.805,0.20908
3,10,8,13.555,13.585,0.086944
0.2,11,1,12.811,12.934,40.906
0.2,11,2,14.655,14.905,17.852
0.2,11,3,12.811,12.808,33.851
0.2,11,4,14.655,14.595,12.754
0.2,11,5,13.118,12.955,34.514
0.2,11,6,15.288,14.949,13.117
0.2,11,7,12.835,12.81,40.613
0.2,11,8,14.559,14.589,17.904
0.3,11,1,12.811,12.936,70.569
0.3,11,2,14.655,14.911,29.636
0.3,11,3,12.811,12.808,66.306
0.3,11,4,14.655,14.594,26.675
0.3,11,5,13.118,12.951,67.219
0.3,11,6,15.288,14.94,27.088
0.3,11,7,12.835,12.809,70.054
0.3,11,8,14.559,14.589,29.426
0.4,11,1,12.811,12.938,70.223
0.4,11,2,14.655,14.913,28.696
0.4,11,3,12.811,12.808,70.273
0.4,11,4,14.655,14.593,28.931
0.4,11,5,13.118,12.949,70.995
0.4,11,6,15.288,14.936,29.2
0.4,11,7,12.835,12.808,69.691
0.4,11,8,14.559,14.59,28.374
0.5,11,1,12.811,12.939,47.982
0.5,11,2,14.655,14.915,19.515
0.5,11,3,12.811,12.808,48.192
0.5,11,4,14.655,14.593,19.784
0.5,11,5,13.118,12.947,48.625
0.5,11,6,15.288,14.933,19.934
0.5,11,7,12.835,12.808,47.694
0.5,11,8,14.559,14.59,19.325
0.6,11,1,12.811,12.939,30.192
0.6,11,2,14.655,14.916,12.302
0.6,11,3,12.811,12.807,30.14
0.6,11,4,14.655,14.592,12.318
0.6,11,5,13.118,12.947,30.371
0.6,11,6,15.288,14.932,12.401
0.6,11,7,12.835,12.808,30.051
0.6,11,8,14.559,14.59,12.208
0.7,11,1,12.811,12.94,19.402
0.7,11,2,14.655,14.917,7.915
0.7,11,3,12.811,12.807,19.315
0.7,11,4,14.655,14.592,7.878
0.7,11,5,13.118,12.946,19.443
0.7,11,6,15.288,14.93,7.9277
0.7,11,7,12.835,12.808,19.324
0.7,11,8,14.559,14.59,7.8627
0.8,11,1,12.811,12.94,13.09
0.8,11,2,14.655,14.918,5.341
0.8,11,3,12.811,12.807,13.027
0.8,11,4,14.655,14.592,5.3102
0.8,11,5,13.118,12.945,13.105
0.8,11,6,15.288,14.929,5.3429
0.8,11,7,12.835,12.808,13.038
0.8,11,8,14.559,14.59,5.3073
0.9,11,1,12.811,12.94,9.2366
0.9,11,2,14.655,14.918,3.7686
0.9,11,3,12.811,12.807,9.1913
0.9,11,4,14.655,14.592,3.7461
0.9,11,5,13.118,12.945,9.2438
0.9,11,6,15.288,14.929,3.7691
0.9,11,7,12.835,12.808,9.198
0.9,11,8,14.559,14.59,3.745
1,11,1,12.811,12.94,6.7516
1,11,2,14.655,14.919,2.7546
1,11,3,12.811,12.807,6.7179
1,11,4,14.655,14.592,2.7376
1,11,5,13.118,12.945,6.7552
1,11,6,15.288,14.928,2.7546
1,11,7,12.835,12.808,6.7221
1,11,8,14.559,14.59,2.7374
1.1,11,1,12.811,12.94,5.0794
1.1,11,2,14.655,14.919,2.0723
1.1,11,3,12.811,12.807,5.0538
1.1,11,4,14.655,14.592,2.0593
1.1,11,5,13.118,12.945,5.0813
1.1,11,6,15.288,14.928,2.0721
1.1,11,7,12.835,12.808,5.0565
1.1,11,8,14.559,14.59,2.0594
1.2,11,1,12.811,12.941,3.9154
1.2,11,2,14.655,14.919,1.5974
1.2,11,3,12.811,12.807,3.8957
1.2,11,4,14.655,14.592,1.5874
1.2,11,5,13.118,12.944,3.9166
1.2,11,6,15.288,14.927,1.5972
1.2,11,7,12.835,12.808,3.8974
1.2,11,8,14.559,14.59,1.5874
1.3,11,1,12.811,12.941,3.0812
1.3,11,2,14.655,14.92,1.257
1.3,11,3,12.811,12.807,3.0657
1.3,11,4,14.655,14.591,1.2491
1.3,11,5,13.118,12.944,3.0819
1.3,11,6,15.288,14.927,1.2569
1.3,11,7,12.835,12.808,3.0668
1.3,11,8,14.559,14.59,1.2492
1.4,11,1,12.811,12.941,2.4677
1.4,11,2,14.655,14.92,1.0067
1.4,11,3,12.811,12.807,2.4553
1.4,11,4,14.655,14.591,1.0004
1.4,11,5,13.118,12.944,2.4682
1.4,11,6,15.288,14.926,1.0066
1.4,11,7,12.835,12.808,2.4561
1.4,11,8,14.559,14.59,1.0004
1.5,11,1,12.811,12.941,2.0068
1.5,11,2,14.655,14.92,0.81866
1.5,11,3,12.811,12.807,1.9967
1.5,11,4,14.655,14.591,0.8135
1.5,11,5,13.118,12.944,2.0071
1.5,11,6,15.288,14.926,0.81859
1.5,11,7,12.835,12.808,1.9972
1.5,11,8,14.559,14.59,0.81354
1.6,11,1,12.811,12.941,1.6537
1.6,11,2,14.655,14.92,0.67463
1.6,11,3,12.811,12.807,1.6455
1.6,11,4,14.655,14.591,0.67039
1.6,11,5,13.118,12.944,1.654
1.6,11,6,15.288,14.926,0.67459
1.6,11,7,12.835,12.808,1.6458
1.6,11,8,14.559,14.59,0.67042
1.7,11,1,12.811,12.941,1.3789
1.7,11,2,14.655,14.92,0.56249
1.7,11,3,12.811,12.807,1.372
1.7,11,4,14.655,14.591,0.55896
1.7,11,5,13.118,12.944,1.379
1.7,11,6,15.288,14.926,0.56245
1.7,11,7,12.835,12.808,1.3722
1.7,11,8,14.559,14.59,0.55897
1.8,11,1,12.811,12.941,1.1617
1.8,11,2,14.655,14.92,0.47387
1.8,11,3,12.811,12.807,1.1558
1.8,11,4,14.655,14.591,0.4709
1.8,11,5,13.118,12.944,1.1618
1.8,11,6,15.288,14.926,0.47385
1.8,11,7,12.835,12.808,1.156
1.8,11,8,14.559,14.59,0.47092
1.9,11,1,12.811,12.941,0.98776
1.9,11,2,14.655,14.92,0.40293
1.9,11,3,12.811,12.807,0.98282
1.9,11,4,14.655,14.591,0.40041
1.9,11,5,13.118,12.944,0.98784
1.9,11,6,15.288,14.925,0.40292
1.9,11,7,12.835,12.808,0.98295
1.9,11,8,14.559,14.59,0.40042
2,11,1,12.811,12.941,0.84691
2,11,2,14.655,14.921,0.34547
2,11,3,12.811,12.807,0.84267
2,11,4,14.655,14.591,0.34331
2,11,5,13.118,12.943,0.84697
2,11,6,15.288,14.925,0.34546
2,11,7,12.835,12.808,0.84277
2,11,8,14.559,14.591,0.34332
2.1,11,1,12.811,12.941,0.73161
2.1,11,2,14.655,14.921,0.29844
2.1,11,3,12.811,12.807,0.72795
2.1,11,4,14.655,14.591,0.29657
2.1,11,5,13.118,12.943,0.73165
2.1,11,6,15.288,14.925,0.29843
2.1,11,7,12.835,12.807,0.72802
2.1,11,8,14.559,14.591,0.29657
2.2,11,1,12.811,12.941,0.63632
2.2,11,2,14.655,14.921,0.25957
2.2,11,3,12.811,12.807,0.63314
2.2,11,4,14.655,14.591,0.25794
2.2,11,5,13.118,12.943,0.63635
2.2,11,6,15.288,14.925,0.25956
2.2,11,7,12.835,12.807,0.63319
2.2,11,8,14.559,14.591,0.25795
2.3,11,1,12.811,12.941,0.55688
2.3,11,2,14.655,14.921,0.22716
2.3,11,3,12.811,12.807,0.5541
2.3,11,4,14.655,14.591,0.22574
2.3,11,5,13.118,12.943,0.55691
2.3,11,6,15.288,14.925,0.22716
2.3,11,7,12.835,12.807,0.55414
2.3,11,8,14.559,14.591,0.22574
2.4,11,1,12.811,12.941,0.49013
2.4,11,2,14.655,14.921,0.19993
2.4,11,3,12.811,12.807,0.48769
2.4,11,4,14.655,14.591,0.19868
2.4,11,5,13.118,12.943,0.49015
2.4,11,6,15.288,14.925,0.19993
2.4,11,7,12.835,12.807,0.48772
2.4,11,8,14.559,14.591,0.19869
2.5,11,1,12.811,12.941,0.43364
2.5,11,2,14.655,14.921,0.17689
2.5,11,3,12.811,12.807,0.43148
2.5,11,4,14.655,14.591,0.17578
2.5,11,5,13.118,12.943,0.43366
2.5,11,6,15.288,14.925,0.17688
2.5,11,7,12.835,12.807,0.4315
2.5,11,8,14.559,14.591,0.17578
2.6,11,1,12.811,12.941,0.38551
2.6,11,2,14.655,14.921,0.15725
2.6,11,3,12.811,12.807,0.38358
2.6,11,4,14.655,14.591,0.15627
2.6,11,5,13.118,12.943,0.38552
2.6,11,6,15.288,14.925,0.15725
2.6,11,7,12.835,12.807,0.3836
2.6,11,8,14.559,14.591,0.15627
2.7,11,1,12.811,12.941,0.34424
2.7,11,2,14.655,14.921,0.14042
2.7,11,3,12.811,12.807,0.34252
2.7,11,4,14.655,14.591,0.13954
2.7,11,5,13.118,12.943,0.34425
2.7,11,6,15.288,14.925,0.14042
2.7,11,7,12.835,12.807,0.34254
2.7,11,8,14.559,14.591,0.13954
2.8,11,1,12.811,12.941,0.30866
2.8,11,2,14.655,14.921,0.12591
2.8,11,3,12.811,12.807,0.30712
2.8,11,4,14.655,14.591,0.12512
2.8,11,5,13.118,12.943,0.30867
2.8,11,6,15.288,14.924,0.1259
2.8,11,7,12.835,12.807,0.30713
2.8,11,8,14.559,14.591,0.12512
2.9,11,1,12.811,12.941,0.27782
2.9,11,2,14.655,14.921,0.11332
2.9,11,3,12.811,12.807,0.27643
2.9,11,4,14.655,14.591,0.11262
2.9,11,5,13.118,12.943,0.27782
2.9,11,6,15.288,14.924,0.11332
2.9,11,7,12.835,12.807,0.27644
2.9,11,8,14.559,14.591,0.11262
3,11,1,12.811,12.941,0.25095
3,11,2,14.655,14.921,0.10237
3,11,3,12.811,12.807,0.2497
3,11,4,14.655,14.591,0.10173
3,11,5,13.118,12.943,0.25096
3,11,6,15.288,14.924,0.10236
3,11,7,12.835,12.807,0.24971
3,11,8,14.559,14.591,0.10173
0.2,12,1,13.814,13.938,48.241
0.2,12,2,15.661,15.913,20.672
0.2,12,3,13.814,13.81,39.837
0.2,12,4,15.661,15.6,14.699
0.2,12,5,14.122,13.959,40.681
0.2,12,6,16.299,15.957,15.097
0.2,12,7,13.836,13.812,47.81
0.2,12,8,15.563,15.594,20.747
0.3,12,1,13.814,13.94,83.212
0.3,12,2,15.661,15.919,34.265
0.3,12,3,13.814,13.81,78.046
0.3,12,4,15.661,15.599,30.832
0.3,12,5,14.122,13.955,79.251
0.3,12,6,16.299,15.949,31.276
0.3,12,7,13.836,13.811,82.465
0.3,12,8,15.563,15.594,34.055
0.4,12,1,13.814,13.942,82.804
0.4,12,2,15.661,15.922,33.15
0.4,12,3,13.814,13.81,82.715
0.4,12,4,15.661,15.598,33.465
0.4,12,5,14.122,13.953,83.705
0.4,12,6,16.299,15.944,33.744
0.4,12,7,13.836,13.811,82.04
0.4,12,8,15.563,15.595,32.813
0.5,12,1,13.814,13.942,56.578
0.5,12,2,15.661,15.923,22.544
0.5,12,3,13.814,13.81,56.725
0.5,12,4,15.661,15.598,22.886
0.5,12,5,14.122,13.951,57.33
0.5,12,6,16.299,15.942,23.037
0.5,12,7,13.836,13.81,56.145
0.5,12,8,15.563,15.595,22.348
0.6,12,1,13.814,13.943,35.6
0.6,12,2,15.661,15.924,14.214
0.6,12,3,13.814,13.81,35.477
0.6,12,4,15.661,15.597,14.249
0.6,12,5,14.122,13.95,35.808
0.6,12,6,16.299,15.94,14.332
0.6,12,7,13.836,13.81,35.375
0.6,12,8,15.563,15.595,14.12
0.7,12,1,13.814,13.943,22.877
0.7,12,2,15.661,15.925,9.146
0.7,12,3,13.814,13.81,22.735
0.7,12,4,15.661,15.597,9.1131
0.7,12,5,14.122,13.95,22.923
0.7,12,6,16.299,15.939,9.1618
0.7,12,7,13.836,13.81,22.747
0.7,12,8,15.563,15.595,9.0951
0.8,12,1,13.814,13.944,15.434
0.8,12,2,15.661,15.926,6.1718
0.8,12,3,13.814,13.81,15.333
0.8,12,4,15.661,15.597,6.1427
0.8,12,5,14.122,13.949,15.451
0.8,12,6,16.299,15.938,6.1745
0.8,12,7,13.836,13.81,15.347
0.8,12,8,15.563,15.595,6.1392
0.9,12,1,13.814,13.944,10.891
0.9,12,2,15.661,15.926,4.3548
0.9,12,3,13.814,13.81,10.819
0.9,12,4,15.661,15.597,4.3333
0.9,12,5,14.122,13.949,10.899
0.9,12,6,16.299,15.937,4.3557
0.9,12,7,13.836,13.81,10.827
0.9,12,8,15.563,15.595,4.332
1,12,1,13.814,13.944,7.9606
1,12,2,15.661,15.927,3.1831
1,12,3,13.814,13.81,7.9075
1,12,4,15.661,15.597,3.1667
1,12,5,14.122,13.949,7.9646
1,12,6,16.299,15.936,3.1832
1,12,7,13.836,13.81,7.9128
1,12,8,15.563,15.595,3.1665
1.1,12,1,13.814,13.944,5.9889
1.1,12,2,15.661,15.927,2.3947
1.1,12,3,13.814,13.81,5.9488
1.1,12,4,15.661,15.596,2.3821
1.1,12,5,14.122,13.949,5.9911
1.1,12,6,16.299,15.936,2.3945
1.1,12,7,13.836,13.81,5.9521
1.1,12,8,15.563,15.595,2.3822
1.2,12,1,13.814,13.945,4.6166
1.2,12,2,15.661,15.927,1.8459
1.2,12,3,13.814,13.81,4.5856
1.2,12,4,15.661,15.596,1.8362
1.2,12,5,14.122,13.948,4.6178
1.2,12,6,16.299,15.935,1.8458
1.2,12,7,13.836,13.81,4.5877
1.2,12,8,15.563,15.595,1.8363
1.3,12,1,13.814,13.945,3.6329
1.3,12,2,15.661,15.928,1.4526
1.3,12,3,13.814,13.81,3.6086
1.3,12,4,15.661,15.596,1.4449
1.3,12,5,14.122,13.948,3.6337
1.3,12,6,16.299,15.935,1.4524
1.3,12,7,13.836,13.81,3.6099
1.3,12,8,15.563,15.595,1.4449
1.4,12,1,13.814,13.945,2.9096
1.4,12,2,15.661,15.928,1.1633
1.4,12,3,13.814,13.81,2.8902
1.4,12,4,15.661,15.596,1.1572
1.4,12,5,14.122,13.948,2.9101
1.4,12,6,16.299,15.935,1.1633
1.4,12,7,13.836,13.81,2.8911
1.4,12,8,15.563,15.595,1.1572
1.5,12,1,13.814,13.945,2.3661
1.5,12,2,15.661,15.928,0.94601
1.5,12,3,13.814,13.81,2.3503
1.5,12,4,15.661,15.596,0.94102
1.5,12,5,14.122,13.948,2.3664
1.5,12,6,16.299,15.934,0.94595
1.5,12,7,13.836,13.81,2.3509
1.5,12,8,15.563,15.595,0.94106
1.6,12,1,13.814,13.945,1.9499
1.6,12,2,15.661,15.928,0.77958
1.6,12,3,13.814,13.81,1.9369
1.6,12,4,15.661,15.596,0.77547
1.6,12,5,14.122,13.948,1.9501
1.6,12,6,16.299,15.934,0.77953
1.6,12,7,13.836,13.81,1.9373
1.6,12,8,15.563,15.595,0.7755
1.7,12,1,13.814,13.945,1.6258
1.7,12,2,15.661,15.928,0.64999
1.7,12,3,13.814,13.81,1.6149
1.7,12,4,15.661,15.596,0.64657
1.7,12,5,14.122,13.948,1.6259
1.7,12,6,16.299,15.934,0.64996
1.7,12,7,13.836,13.81,1.6152
1.7,12,8,15.563,15.595,0.64659
1.8,12,1,13.814,13.945,1.3697
1.8,12,2,15.661,15.928,0.54759
1.8,12,3,13.814,13.81,1.3605
1.8,12,4,15.661,15.596,0.54471
1.8,12,5,14.122,13.948,1.3698
1.8,12,6,16.299,15.934,0.54757
1.8,12,7,13.836,13.81,1.3607
1.8,12,8,15.563,15.595,0.54473
1.9,12,1,13.814,13.945,1.1646
1.9,12,2,15.661,15.929,0.46562
1.9,12,3,13.814,13.81,1.1569
1.9,12,4,15.661,15.596,0.46317
1.9,12,5,14.122,13.947,1.1647
1.9,12,6,16.299,15.934,0.4656
1.9,12,7,13.836,13.81,1.157
1.9,12,8,15.563,15.595,0.46318
2,12,1,13.814,13.945,0.99855
2,12,2,15.661,15.929,0.39922
2,12,3,13.814,13.81,0.99191
2,12,4,15.661,15.596,0.39712
2,12,5,14.122,13.947,0.99861
2,12,6,16.299,15.933,0.3992
2,12,7,13.836,13.81,0.99203
2,12,8,15.563,15.595,0.39713
2.1,12,1,13.814,13.945,0.8626
2.1,12,2,15.661,15.929,0.34486
2.1,12,3,13.814,13.81,0.85687
2.1,12,4,15.661,15.596,0.34305
2.1,12,5,14.122,13.947,0.86265
2.1,12,6,16.299,15.933,0.34485
2.1,12,7,13.836,13.81,0.85696
2.1,12,8,15.563,15.595,0.34306
2.2,12,1,13.814,13.945,0.75025
2.2,12,2,15.661,15.929,0.29994
2.2,12,3,13.814,13.81,0.74527
2.2,12,4,15.661,15.596,0.29837
2.2,12,5,14.122,13.947,0.75029
2.2,12,6,16.299,15.933,0.29994
2.2,12,7,13.836,13.81,0.74533
2.2,12,8,15.563,15.595,0.29838
2.3,12,1,13.814,13.945,0.65659
2.3,12,2,15.661,15.929,0.2625
2.3,12,3,13.814,13.81,0.65223
2.3,12,4,15.661,15.596,0.26112
2.3,12,5,14.122,13.947,0.65662
2.3,12,6,16.299,15.933,0.26249
2.3,12,7,13.836,13.81,0.65228
2.3,12,8,15.563,15.595,0.26113
2.4,12,1,13.814,13.945,0.57789
2.4,12,2,15.661,15.929,0.23104
2.4,12,3,13.814,13.81,0.57406
2.4,12,4,15.661,15.596,0.22983
2.4,12,5,14.122,13.947,0.57792
2.4,12,6,16.299,15.933,0.23103
2.4,12,7,13.836,13.81,0.5741
2.4,12,8,15.563,15.595,0.22983
2.5,12,1,13.814,13.945,0.51129
2.5,12,2,15.661,15.929,0.20441
2.5,12,3,13.814,13.81,0.50789
2.5,12,4,15.661,15.596,0.20334
2.5,12,5,14.122,13.947,0.5113
2.5,12,6,16.299,15.933,0.2044
2.5,12,7,13.836,13.81,0.50792
2.5,12,8,15.563,15.595,0.20334
2.6,12,1,13.814,13.945,0.45453
2.6,12,2,15.661,15.929,0.18172
2.6,12,3,13.814,13.81,0.45152
2.6,12,4,15.661,15.596,0.18076
2.6,12,5,14.122,13.947,0.45455
2.6,12,6,16.299,15.933,0.18171
2.6,12,7,13.836,13.81,0.45154
2.6,12,8,15.563,15.595,0.18077
2.7,12,1,13.814,13.945,0.40588
2.7,12,2,15.661,15.929,0.16226
2.7,12,3,13.814,13.81,0.40318
2.7,12,4,15.661,15.596,0.16141
2.7,12,5,14.122,13.947,0.40589
2.7,12,6,16.299,15.933,0.16226
2.7,12,7,13.836,13.81,0.4032
2.7,12,8,15.563,15.595,0.16142
2.8,12,1,13.814,13.945,0.36393
2.8,12,2,15.661,15.929,0.14549
2.8,12,3,13.814,13.809,0.36151
2.8,12,4,15.661,15.596,0.14473
2.8,12,5,14.122,13.947,0.36393
2.8,12,6,16.299,15.933,0.14549
2.8,12,7,13.836,13.81,0.36153
2.8,12,8,15.563,15.595,0.14473
2.9,12,1,13.814,13.945,0.32756
2.9,12,2,15.661,15.929,0.13095
2.9,12,3,13.814,13.809,0.32539
2.9,12,4,15.661,15.596,0.13027
2.9,12,5,14.122,13.947,0.32757
2.9,12,6,16.299,15.933,0.13095
2.9,12,7,13.836,13.81,0.3254
2.9,12,8,15.563,15.595,0.13027
3,12,1,13.814,13.945,0.29589
3,12,2,15.661,15.929,0.11829
3,12,3,13.814,13.809,0.29392
3,12,4,15.661,15.596,0.11767
3,12,5,14.122,13.947,0.29589
3,12,6,16.299,15.932,0.11829
3,12,7,13.836,13.81,0.29393
3,12,8,15.563,15.595,0.11767
0.2,13,1,14.817,14.941,56.178
0.2,13,2,16.666,16.92,23.699
0.2,13,3,14.817,14.812,46.307
0.2,13,4,16.666,16.605,16.783
0.2,13,5,15.126,14.962,47.352
0.2,13,6,17.308,16.964,17.216
0.2,13,7,14.837,14.813,55.592
0.2,13,8,16.566,16.598,23.8
0.3,13,1,14.817,14.944,96.892
0.3,13,2,16.666,16.926,39.23
0.3,13,3,14.817,14.812,90.739
0.3,13,4,16.666,16.603,35.29
0.3,13,5,15.126,14.958,92.269
0.3,13,6,17.308,16.956,35.765
0.3,13,7,14.837,14.813,95.884
0.3,13,8,16.566,16.598,39.021
0.4,13,1,14.817,14.945,96.417
0.4,13,2,16.666,16.928,37.926
0.4,13,3,14.817,14.812,96.169
0.4,13,4,16.666,16.602,38.329
0.4,13,5,15.126,14.956,97.457
0.4,13,6,17.308,16.951,38.617
0.4,13,7,14.837,14.812,95.392
0.4,13,8,16.566,16.599,37.575
0.5,13,1,14.817,14.946,65.879
0.5,13,2,16.666,16.93,25.791
0.5,13,3,14.817,14.812,65.951
0.5,13,4,16.666,16.602,26.214
0.5,13,5,15.126,14.955,66.748
0.5,13,6,17.308,16.949,26.366
0.5,13,7,14.837,14.812,65.284
0.5,13,8,16.566,16.599,25.592
0.6,13,1,14.817,14.946,41.452
0.6,13,2,16.666,16.931,16.264
0.6,13,3,14.817,14.812,41.247
0.6,13,4,16.666,16.601,16.321
0.6,13,5,15.126,14.954,41.691
0.6,13,6,17.308,16.947,16.403
0.6,13,7,14.837,14.812,41.132
0.6,13,8,16.566,16.599,16.172
0.7,13,1,14.817,14.947,26.637
0.7,13,2,16.666,16.932,10.466
0.7,13,3,14.817,14.812,26.433
0.7,13,4,16.666,16.601,10.438
0.7,13,5,15.126,14.953,26.689
0.7,13,6,17.308,16.946,10.485
0.7,13,7,14.837,14.812,26.449
0.7,13,8,16.566,16.599,10.417
0.8,13,1,14.817,14.947,17.971
0.8,13,2,16.666,16.933,7.0627
0.8,13,3,14.817,14.812,17.827
0.8,13,4,16.666,16.601,7.0359
0.8,13,5,15.126,14.953,17.989
0.8,13,6,17.308,16.945,7.0663
0.8,13,7,14.837,14.812,17.844
0.8,13,8,16.566,16.599,7.0318
0.9,13,1,14.817,14.947,12.68
0.9,13,2,16.666,16.933,4.9835
0.9,13,3,14.817,14.812,12.579
0.9,13,4,16.666,16.601,4.9633
0.9,13,5,15.126,14.952,12.689
0.9,13,6,17.308,16.944,4.9847
0.9,13,7,14.837,14.812,12.589
0.9,13,8,16.566,16.599,4.9618
1,13,1,14.817,14.948,9.2688
1,13,2,16.666,16.934,3.6427
1,13,3,14.817,14.811,9.1938
1,13,4,16.666,16.601,3.6272
1,13,5,15.126,14.952,9.2732
1,13,6,17.308,16.943,3.6428
1,13,7,14.837,14.812,9.2002
1,13,8,16.566,16.599,3.6268
1.1,13,1,14.817,14.948,6.9731
1.1,13,2,16.666,16.934,2.7404
1.1,13,3,14.817,14.811,6.9165
1.1,13,4,16.666,16.601,2.7284
1.1,13,5,15.126,14.952,6.9754
1.1,13,6,17.308,16.943,2.7403
1.1,13,7,14.837,14.812,6.9205
1.1,13,8,16.566,16.599,2.7285
1.2,13,1,14.817,14.948,5.3752
1.2,13,2,16.666,16.934,2.1124
1.2,13,3,14.817,14.811,5.3316
1.2,13,4,16.666,16.6,2.1031
1.2,13,5,15.126,14.952,5.3766
1.2,13,6,17.308,16.942,2.1123
1.2,13,7,14.837,14.812,5.3341
1.2,13,8,16.566,16.599,2.1032
1.3,13,1,14.817,14.948,4.2299
1.3,13,2,16.666,16.935,1.6622
1.3,13,3,14.817,14.811,4.1956
1.3,13,4,16.666,16.6,1.6549
1.3,13,5,15.126,14.952,4.2307
1.3,13,6,17.308,16.942,1.6621
1.3,13,7,14.837,14.812,4.1972
1.3,13,8,16.566,16.599,1.655
1.4,13,1,14.817,14.948,3.3877
1.4,13,2,16.666,16.935,1.3313
1.4,13,3,14.817,14.811,3.3603
1.4,13,4,16.666,16.6,1.3254
1.4,13,5,15.126,14.951,3.3883
1.4,13,6,17.308,16.942,1.3312
1.4,13,7,14.837,14.812,3.3614
1.4,13,8,16.566,16.599,1.3255
1.5,13,1,14.817,14.948,2.7549
1.5,13,2,16.666,16.935,1.0826
1.5,13,3,14.817,14.811,2.7326
1.5,13,4,16.666,16.6,1.0778
1.5,13,5,15.126,14.951,2.7553
1.5,13,6,17.308,16.941,1.0825
1.5,13,7,14.837,14.812,2.7334
1.5,13,8,16.566,16.599,1.0779
1.6,13,1,14.817,14.948,2.2703
1.6,13,2,16.666,16.935,0.89212
1.6,13,3,14.817,14.811,2.2519
1.6,13,4,16.666,16.6,0.88821
1.6,13,5,15.126,14.951,2.2705
1.6,13,6,17.308,16.941,0.89208
1.6,13,7,14.837,14.812,2.2524
1.6,13,8,16.566,16.599,0.88824
1.7,13,1,14.817,14.948,1.8929
1.7,13,2,16.666,16.935,0.74383
1.7,13,3,14.817,14.811,1.8776
1.7,13,4,16.666,16.6,0.74057
1.7,13,5,15.126,14.951,1.8931
1.7,13,6,17.308,16.941,0.7438
1.7,13,7,14.837,14.812,1.878
1.7,13,8,16.566,16.599,0.74059
1.8,13,1,14.817,14.948,1.5947
1.8,13,2,16.666,16.935,0.62665
1.8,13,3,14.817,14.811,1.5819
1.8,13,4,16.666,16.6,0.6239
1.8,13,5,15.126,14.951,1.5948
1.8,13,6,17.308,16.941,0.62663
1.8,13,7,14.837,14.812,1.5821
1.8,13,8,16.566,16.599,0.62392
1.9,13,1,14.817,14.948,1.356
1.9,13,2,16.666,16.936,0.53284
1.9,13,3,14.817,14.811,1.3451
1.9,13,4,16.666,16.6,0.53051
1.9,13,5,15.126,14.951,1.3561
1.9,13,6,17.308,16.941,0.53282
1.9,13,7,14.837,14.812,1.3453
1.9,13,8,16.566,16.599,0.53052
2,13,1,14.817,14.948,1.1626
2,13,2,16.666,16.936,0.45685
2,13,3,14.817,14.811,1.1533
2,13,4,16.666,16.6,0.45485
2,13,5,15.126,14.951,1.1627
2,13,6,17.308,16.94,0.45684
2,13,7,14.837,14.812,1.1534
2,13,8,16.566,16.599,0.45486
2.1,13,1,14.817,14.949,1.0043
2.1,13,2,16.666,16.936,0.39465
2.1,13,3,14.817,14.811,0.99627
2.1,13,4,16.666,16.6,0.39293
2.1,13,5,15.126,14.951,1.0044
2.1,13,6,17.308,16.94,0.39464
2.1,13,7,14.837,14.812,0.99637
2.1,13,8,16.566,16.599,0.39293
2.2,13,1,14.817,14.949,0.87353
2.2,13,2,16.666,16.936,0.34325
2.2,13,3,14.817,14.811,0.86651
2.2,13,4,16.666,16.6,0.34175
2.2,13,5,15.126,14.951,0.87357
2.2,13,6,17.308,16.94,0.34324
2.2,13,7,14.837,14.812,0.86659
2.2,13,8,16.566,16.599,0.34175
2.3,13,1,14.817,14.949,0.76448
2.3,13,2,16.666,16.936,0.3004
2.3,13,3,14.817,14.811,0.75834
2.3,13,4,16.666,16.6,0.29909
2.3,13,5,15.126,14.951,0.76451
2.3,13,6,17.308,16.94,0.30039
2.3,13,7,14.837,14.812,0.7584
2.3,13,8,16.566,16.599,0.29909
2.4,13,1,14.817,14.949,0.67285
2.4,13,2,16.666,16.936,0.26439
2.4,13,3,14.817,14.811,0.66745
2.4,13,4,16.666,16.6,0.26324
2.4,13,5,15.126,14.951,0.67288
2.4,13,6,17.308,16.94,0.26439
2.4,13,7,14.837,14.812,0.66749
2.4,13,8,16.566,16.599,0.26324
2.5,13,1,14.817,14.949,0.5953
2.5,13,2,16.666,16.936,0.23392
2.5,13,3,14.817,14.811,0.59052
